epoch,loss,accuracy
1,0.9414619207382202,0.6266666650772095
2,1.1347206830978394,0.6399999856948853
3,0.9082075953483582,0.7333333492279053
4,1.3345909118652344,0.5200000405311584
5,0.7634230256080627,0.7866666913032532
6,0.42641523480415344,0.9333333373069763
7,1.0599281787872314,0.6266666650772095
8,0.7848510146141052,0.746666669845581
9,1.5299971103668213,0.6399999856948853
10,1.0888100862503052,0.5333333611488342
11,0.8140800595283508,0.7200000286102295
12,0.4013773202896118,0.9066666960716248
13,0.4959544241428375,0.8266667127609253
14,0.599899172782898,0.8533333539962769
15,0.4487622082233429,0.893333375453949
16,0.8193075656890869,0.6666666865348816
17,0.9010825753211975,0.6533333659172058
18,0.6319106221199036,0.7866666913032532
19,0.4159311056137085,0.8799999952316284
20,0.5699458122253418,0.746666669845581
21,0.3545885682106018,0.9333333373069763
22,1.0332010984420776,0.54666668176651
23,0.5013027787208557,0.7866666913032532
24,0.2267167866230011,0.9333333373069763
25,0.6833499073982239,0.746666669845581
26,0.6600778698921204,0.746666669845581
27,0.8850950002670288,0.6266666650772095
28,0.29401472210884094,0.9466667175292969
29,0.44614914059638977,0.8266667127609253
30,0.7357207536697388,0.7333333492279053
31,0.272788405418396,0.8799999952316284
32,0.4380599856376648,0.7866666913032532
33,0.3580032289028168,0.9200000166893005
34,0.7719173431396484,0.6800000071525574
35,0.3506111800670624,0.9066666960716248
36,0.6103663444519043,0.8400000333786011
37,0.38841211795806885,0.8666666746139526
38,0.40071040391921997,0.8799999952316284
39,0.47082650661468506,0.8666666746139526
40,0.3969404697418213,0.893333375453949
41,0.4106352627277374,0.8533333539962769
42,0.3340475261211395,0.9200000166893005
43,0.44622600078582764,0.8400000333786011
44,0.5014970898628235,0.7866666913032532
45,0.4101240932941437,0.8266667127609253
46,0.17460641264915466,0.9866666793823242
47,0.22454161942005157,0.9600000381469727
48,0.513981819152832,0.8533333539962769
49,0.23002924025058746,0.9333333373069763
50,0.4840729832649231,0.8533333539962769
51,0.29001322388648987,0.9333333373069763
52,0.27610984444618225,0.9466667175292969
53,0.3810945749282837,0.8533333539962769
54,0.30145514011383057,0.9333333373069763
55,0.3105003237724304,0.9200000166893005
56,0.3004128932952881,0.8799999952316284
57,0.37206658720970154,0.8266667127609253
58,0.09361086785793304,0.9866666793823242
59,0.25636282563209534,0.9333333373069763
60,0.37809279561042786,0.8266667127609253
61,0.7272615432739258,0.746666669845581
62,0.6189666986465454,0.7599999904632568
63,0.34783458709716797,0.8533333539962769
64,0.5042248368263245,0.8799999952316284
65,0.36004576086997986,0.8533333539962769
66,0.20954985916614532,0.9466667175292969
67,0.3316272497177124,0.8799999952316284
68,0.28588226437568665,0.9333333373069763
69,0.8415364623069763,0.7333333492279053
70,0.6037259697914124,0.746666669845581
71,0.2619691491127014,0.9466667175292969
72,0.5945959687232971,0.7200000286102295
73,0.3417374789714813,0.893333375453949
74,0.6409326195716858,0.8266667127609253
75,0.38490599393844604,0.8666666746139526
76,0.23694898188114166,0.9600000381469727
77,0.20208917558193207,0.9600000381469727
78,0.9611032009124756,0.6800000071525574
79,0.44192251563072205,0.8533333539962769
80,0.24949146807193756,0.9333333373069763
81,0.42251262068748474,0.8400000333786011
82,0.12858107686042786,0.9866666793823242
83,0.08376811444759369,0.9866666793823242
84,0.37420517206192017,0.9066666960716248
85,0.4416743516921997,0.8400000333786011
86,0.4260813593864441,0.9066666960716248
87,0.20243266224861145,0.9600000381469727
88,0.30039480328559875,0.9466667175292969
89,0.4008641242980957,0.8799999952316284
90,0.39386269450187683,0.9333333373069763
91,0.39946502447128296,0.8400000333786011
92,0.3921525180339813,0.8799999952316284
93,0.38265371322631836,0.8266667127609253
94,0.5778032541275024,0.800000011920929
95,0.12013735622167587,0.9733333587646484
96,0.34532007575035095,0.8266667127609253
97,0.2645817995071411,0.9333333373069763
98,0.35029780864715576,0.8666666746139526
99,0.7451843619346619,0.7333333492279053
100,0.25878047943115234,0.9466667175292969
